Date,Month,Day of week,season,Deaths,Temp,RelHumid,O3,SO2,NO2,CO
12/10/1993,12,6,1,83,57.3125,91.1875,-17.8602,1.8703,26.3703,2447.9
12/11/1993,12,7,1,85,54.625,81.0625,-15.6151,-1.9018,1.0991,345.7
12/12/1993,12,1,1,85,54.625,63.5,-12.4202,-1.4678,-11.0684,145.1
12/13/1993,12,2,1,92,55.875,73.3125,-17.8195,1.432,9.026,1433.2
12/14/1993,12,3,1,97,51,83.8125,-17.9643,-0.3012,2.6915,1068.3
12/15/1993,12,4,1,76,54,49.9375,-14.0331,-1.308,-8.1607,332.7
12/16/1993,12,5,1,88,53.375,71.75,-16.9741,0.429,0.0308,919.1
12/17/1993,12,6,1,93,55.1875,55.125,-16.6633,1.4402,0.1084,1000.1
12/18/1993,12,7,1,108,56.125,69.875,-17.4458,-0.1604,-0.7476,520.7
12/19/1993,12,1,1,87,55.75,72.0625,-13.5788,-1.3981,-8.6502,-7.8595
12/20/1993,12,2,1,91,59.1875,26.875,-14.6815,-0.6359,-7.5459,203.5
12/21/1993,12,3,1,91,55.5,58,-17.1657,2.5058,4.1254,1218.9
12/22/1993,12,4,1,115,55.3125,74.4375,-18.1066,4.9656,13.7283,2002.6
12/23/1993,12,5,1,92,63.875,14.125,-12.6041,2.4269,1.6087,808.4
12/24/1993,12,6,1,102,60,33.0625,-12.671,3.3621,1.7255,1185.9
12/25/1993,12,7,1,106,63.0625,32.75,-11.7551,-0.0488,-6.3081,374.6
12/26/1993,12,1,1,98,58.0625,80.5,-21.4181,-0.3473,1.9181,584.4
12/27/1993,12,2,1,122,56.5,84.5625,-17.9823,1.1674,8.031,1092.9
12/28/1993,12,3,1,105,58.375,76.75,-16.9199,0.8025,9.2986,1278.2
12/29/1993,12,4,1,100,63.4375,30.375,-14.4952,2.1767,-0.2636,909.4
12/30/1993,12,5,1,108,59.1875,58.8125,-18.0752,0.9452,1.2384,838
12/31/1993,12,6,1,97,56.125,76.8125,-17.6912,2.5359,10.7302,1762.3
1/1/1994,1,7,1,96,56.625,81.625,-15.3927,2.5227,21.2362,2301.7
1/2/1994,1,1,1,87,63.0625,52.875,-13.6439,0.9808,14.2931,1446.2
1/3/1994,1,2,1,89,62.9375,56.4375,-16.6123,1.5351,8.8332,1442.8
1/4/1994,1,3,1,108,58.0625,87.4375,-19.542,4.934,36.772,3176.2
1/5/1994,1,4,1,106,57.625,82.875,-16.2022,2.4795,23.6058,2002.1
1/6/1994,1,5,1,115,58,59.9375,-11.908,0.8363,-0.8504,734.6
1/7/1994,1,6,1,90,58.0625,45.1875,-15.1618,0.7682,-1.3589,712.9
1/8/1994,1,7,1,103,55.625,68.8125,-15.8819,0.915,0.2548,501.1
1/9/1994,1,1,1,89,54.5625,74.0625,-12.9163,0.5983,2.2316,792
1/10/1994,1,2,1,110,59.125,44.625,-14.3619,1.608,2.9629,1186.5
1/11/1994,1,3,1,100,57.25,59.5,-15.8089,1.6951,1.7347,807.1
1/12/1994,1,4,1,84,62.5625,31.875,-14.5963,3.1869,11.758,1950
1/13/1994,1,5,1,111,68.125,25.8125,-15.1033,3.505,15.7593,2120.1
1/14/1994,1,6,1,82,63.5,50.1875,-17.8429,4.2935,15.1582,2887.1
1/15/1994,1,7,1,81,56.1875,95.375,-15.8684,1.1927,12.5102,1330.3
1/16/1994,1,1,1,83,55.875,87,-14.1831,1.1521,21.7379,1503.8
1/17/1994,1,2,1,149,59.9375,68.5,-14.2682,1.1143,18.2904,1713.2
1/18/1994,1,3,1,82,63.5625,43.0625,-12.7516,2.6943,16.7706,1512.4
1/19/1994,1,4,1,84,54.75,87.6875,-16.401,1.5316,26.9173,1775.9
1/20/1994,1,5,1,89,57,85.125,-15.0831,1.5539,41.3575,2432.2
1/21/1994,1,6,1,80,59.8125,73.5,-17.0431,2.561,44.7453,2954
1/22/1994,1,7,1,87,60.1875,67.6875,-14.6723,2.2506,20.5704,1711.9
1/23/1994,1,1,1,80,60.4375,82.6875,-15.0986,-0.4585,-3.6663,-7.5478
1/24/1994,1,2,1,60,56.125,70.5625,-10.4448,-1.3677,-13.889,-621.1
1/25/1994,1,3,1,80,56.125,68.25,-8.8895,-1.495,-14.3526,-559.4
1/26/1994,1,4,1,86,56.25,64.25,-13.6253,-0.5462,-9.7596,276.3
1/27/1994,1,5,1,66,55.3125,55.5,-13.9574,-0.6932,-7.9317,232.2
1/28/1994,1,6,1,63,55.4375,64.875,-14.1186,0.1256,1.0402,657.4
1/29/1994,1,7,1,83,58.5,48.625,-12.6162,0.3977,-0.4552,599.3
1/30/1994,1,1,1,68,55.375,84.625,-11.5823,0.2245,1.7933,499.5
1/31/1994,1,2,1,99,59.5,18.1875,-13.1958,-0.3219,-5.3812,210.9
2/1/1994,2,3,1,87,59.1875,18.875,-13.3753,0.7724,-4.9142,213.3
2/2/1994,2,4,1,79,56.875,48.3125,-15.2291,-0.1354,0.6467,154.8
2/3/1994,2,5,1,106,55.6875,66.4375,-16.0772,0.3747,3.8304,540.4
2/4/1994,2,6,1,89,57.3125,81.625,-12.7719,-0.8559,-12.6979,-688
2/5/1994,2,7,1,106,57.375,85.0625,-13.3541,0.072,-11.2261,-387.2
2/6/1994,2,1,1,81,58.8125,70.6875,-11.3557,0.7201,-10.4074,-182.4
2/7/1994,2,2,1,71,58.5625,82.5,-5.5762,-1.6966,-19.9146,-1019.8
2/8/1994,2,3,1,71,55.5,66.9375,-6.764,-1.3538,-16.4289,-576.9
2/9/1994,2,4,1,66,56.75,72.625,-14.2903,-0.00892,-2.2564,547.9
2/10/1994,2,5,1,65,56.1875,74.125,-11.7227,0.467,1.9204,655.2
2/11/1994,2,6,1,81,58.3125,25,-6.0891,-1.4353,-18.0021,-660.2
2/12/1994,2,7,1,74,59,20.3125,-6.784,0.2785,-8.1497,154.5
2/13/1994,2,1,1,75,60.5,38.3125,-7.7509,-0.224,-10.1483,-169.2
2/14/1994,2,2,1,77,57.9375,62.6875,-12.5757,0.6331,3.1965,572.6
2/15/1994,2,3,1,83,58.375,73.25,-14.2528,2.3643,26.2244,1665.4
2/16/1994,2,4,1,83,58.3125,76.75,-15.6787,1.4823,27.1523,1119
2/17/1994,2,5,1,76,55.8125,65,-4.16,-1.6486,-13.4277,-853.2
2/18/1994,2,6,1,79,51.625,75.3125,-9.0288,-1.2582,-13.5402,-392.3
2/19/1994,2,7,1,89,53.125,63.6875,-8.7195,-0.9953,-14.1564,-453.3
2/20/1994,2,1,1,75,54.375,69.5625,-4.8183,-1.6441,-18.984,-768.8
2/21/1994,2,2,1,82,56.75,62.0625,-9.0754,-0.8511,-13.4295,-207.3
2/22/1994,2,3,1,86,56.8125,67.6875,-8.7822,-0.5091,-7.7689,-216
2/23/1994,2,4,1,70,58.8125,67.125,-10.5127,0.0778,3.668,366
2/24/1994,2,5,1,74,59.5625,69.75,-11.4629,1.3666,18.7115,837.4
2/25/1994,2,6,1,91,57.9375,84.1875,-7.8254,1.7082,24.2053,1101.5
2/26/1994,2,7,1,91,57.9375,79.3125,-1.616,-1.1062,-1.5905,-341
2/27/1994,2,1,1,66,57.3125,80.875,-3.1709,-1.2816,-12.4011,-703.5
2/28/1994,2,2,1,81,60.375,74.4375,-9.1264,0.3248,0.8986,380
3/1/1994,3,3,2,81,65.75,45.8125,-8.4208,0.6505,8.2463,612.5
3/2/1994,3,4,2,71,63.75,62.9375,-8.8891,1.0987,12.7975,628.5
3/3/1994,3,5,2,60,55.875,87.375,-5.9805,0.4183,20.5185,459.8
3/4/1994,3,6,2,72,57.0625,80.875,-3.9437,-0.3186,13.1495,-62.2501
3/5/1994,3,7,2,82,57.4375,79.0625,-4.9105,-1.1514,-3.2843,-661.7
3/6/1994,3,1,2,53,58.8125,75.3125,-4.715,-1.4536,-13.0584,-916.9
3/7/1994,3,2,2,68,57.8125,84.375,-12.4812,-1.2895,-6.2355,-458.2
3/8/1994,3,3,2,74,58.75,84.9375,-13.7975,-1.5196,-6.0738,-581.4
3/9/1994,3,4,2,80,58.125,82.375,-2.5314,-1.1962,-5.6456,-602.7
3/10/1994,3,5,2,56,58.25,79.6875,1.3263,-1.591,-2.1478,-450.1
3/11/1994,3,6,2,69,61.8125,61.5,0.4008,-1.6569,-10.6484,-795.9
3/12/1994,3,7,2,56,65.3125,53.4375,-4.849,-0.4202,-4.9269,-271.6
3/13/1994,3,1,2,77,70.4375,38.0625,0.6296,0.2773,-6.8551,-138.3
3/14/1994,3,2,2,60,68.3125,42.4375,-4.473,1.5617,9.1438,462.1
3/15/1994,3,3,2,72,62,77.375,-3.0334,1.168,13.9552,421.9
3/16/1994,3,4,2,69,61.75,74.8125,0.00481,0.3706,13.4859,267
3/17/1994,3,5,2,78,62.375,75.6875,-4.6668,0.9286,13.5028,303.5
3/18/1994,3,6,2,71,63.8125,69.8125,-1.4328,0.2809,-3.2638,-415.4
3/19/1994,3,7,2,75,60.9375,84.5,-6.6892,-1.716,-15.4032,-814.3
3/20/1994,3,1,2,70,59.8125,75.3125,-2.9868,-0.6938,-16.2606,-660.8
3/21/1994,3,2,2,54,60.3125,79.5,-6.1166,0.0275,-5.2519,-151.2
3/22/1994,3,3,2,77,58.375,51.9375,-2.2707,-1.482,-14.4315,-831.7
3/23/1994,3,4,2,61,56,63.625,-1.0824,-1.0387,-10.2446,-706.1
3/24/1994,3,5,2,67,52.3125,86.125,0.1708,-1.6449,-16.1746,-946.1
3/25/1994,3,6,2,73,54.1875,76,-6.8865,-1.4726,-10.2045,-421.4
3/26/1994,3,7,2,62,58.375,67.125,-3.2516,-0.3129,-9.5446,-115.5
3/27/1994,3,1,2,70,59.125,81.875,2.7017,0.1744,-6.3308,-168.8
3/28/1994,3,2,2,68,59.375,84.875,1.9038,-0.7327,8.8413,67.6662
3/29/1994,3,3,2,59,60.1875,79.3125,2.7362,-0.2775,10.7205,4.215
3/30/1994,3,4,2,63,60.6875,81.8125,0.0523,0.2399,7.4816,9.4103
3/31/1994,3,5,2,66,59.5625,88.3125,1.3767,-0.8427,6.4586,104.4
4/1/1994,4,6,2,67,58.4375,85.5625,8.5026,0.4125,4.9704,-90.6742
4/2/1994,4,7,2,78,58.875,81.75,23.375,-0.1685,-4.3805,-222.4
4/3/1994,4,1,2,59,58.625,79.125,21.0699,-1.141,-14.098,-579.1
4/4/1994,4,2,2,77,60.5625,80.4375,1.289,-0.3191,-6.3758,-509.7
4/5/1994,4,3,2,74,61.625,72.3125,0.9222,0.1672,0.5667,-331.3
4/6/1994,4,4,2,56,59.625,80.9375,1.4059,-0.4358,-1.3454,-369.7
4/7/1994,4,5,2,44,60.1875,76.125,-1.3987,-1.0491,-10.7734,-787.7
4/8/1994,4,6,2,57,58.9375,71.0625,0.1277,-1.4509,-15.5937,-991.6
4/9/1994,4,7,2,82,60.5625,57.4375,0.421,-1.4695,-17.783,-949.7
4/10/1994,4,1,2,71,61.375,64.3125,4.2457,-1.0823,-15.2995,-740.4
4/11/1994,4,2,2,59,67.8125,37.4375,-1.5482,0.5455,0.2832,-56.5268
4/12/1994,4,3,2,73,66.8125,51.625,0.6302,-0.0715,4.7603,62.671
4/13/1994,4,4,2,59,59.25,82.875,0.2168,0.7425,4.8615,-38.6701
4/14/1994,4,5,2,67,58.625,77.75,-0.6252,-0.8471,-6.3596,-773.6
4/15/1994,4,6,2,74,59.5625,80.75,3.6062,-0.9272,0.2004,-436.6
4/16/1994,4,7,2,65,59.3125,83.625,6.3235,-0.7801,8.6938,0.7461
4/17/1994,4,1,2,69,64.0625,72.1875,7.9706,0.355,10.0048,5.6868
4/18/1994,4,2,2,80,65,73.5,6.0292,1.2868,11.9173,60.5583
4/19/1994,4,3,2,65,61.4375,85.0625,3.0716,-0.3825,8.8845,-288.2
4/20/1994,4,4,2,68,60.9375,84.75,7.3586,-1.158,5.4919,-358.3
4/21/1994,4,5,2,71,60.5,79.75,10.3553,-1.2718,-4.9223,-563.4
4/22/1994,4,6,2,91,61.25,70.1875,1.627,-0.8136,-6.2813,-645.1
4/23/1994,4,7,2,77,59.5625,66.4375,4.7503,-1.3408,-15.572,-884.9
4/24/1994,4,1,2,46,56.8125,64.8125,8.7656,-1.9839,-22.3463,-1108
4/25/1994,4,2,2,84,56.5,73,-2.8528,-1.2395,-14.0904,-868
4/26/1994,4,3,2,64,55.4375,75,-9.6543,-1.4412,-7.6131,-490
4/27/1994,4,4,2,59,56.5625,73,-7.8624,-1.1833,-9.0751,-570.8
4/28/1994,4,5,2,68,58.1875,74.8125,-5.2434,-0.8904,-7.0622,-448.5
4/29/1994,4,6,2,68,58,80.9375,-2.3602,-0.5277,-2.1895,-179.1
4/30/1994,4,7,2,57,58.0625,81.0625,5.1811,-0.3691,-8.1074,-507
5/1/1994,5,1,2,66,58.1875,81.3125,8.5521,-0.3829,-12.0473,-652.4
5/2/1994,5,2,2,82,58.8125,77.9375,9.0959,0.6278,-3.255,-399.7
5/3/1994,5,3,2,76,59.9375,80.75,8.0408,-0.1937,2.8317,-316.5
5/4/1994,5,4,2,72,59.75,83.1875,14.1424,-0.5073,-0.7587,-365.8
5/5/1994,5,5,2,74,60.9375,77.0625,13.5723,-0.9542,-13.5154,-810.6
5/6/1994,5,6,2,59,58.8125,82.0625,-3.4497,-0.7793,-16.8657,-827.5
5/7/1994,5,7,2,69,60.125,71.9375,-5.3763,-0.6465,-17.4586,-693.9
5/8/1994,5,1,2,71,62.0625,71.625,4.4248,-0.6943,-17.9728,-918.5
5/9/1994,5,2,2,63,61.625,79.25,2.95,-0.6266,-9.4823,-607.5
5/10/1994,5,3,2,68,61.375,82.4375,6.4768,-0.1626,-2.285,-452.6
5/11/1994,5,4,2,65,61.6875,84.3125,8.7209,-0.5142,-4.1783,-463.1
5/12/1994,5,5,2,58,61.75,80.6875,7.1855,-1.1181,-6.5885,-497
5/13/1994,5,6,2,78,62,80,4.9921,-0.0987,-5.3794,-479.9
5/14/1994,5,7,2,68,62.3125,78.6875,26.6077,-0.5563,-9.8774,-472.3
5/15/1994,5,1,2,66,61.75,79.5,23.8055,-0.939,-16.7424,-592.5
5/16/1994,5,2,2,65,59.8125,68.5625,7.7479,-0.8573,-16.3158,-837.8
5/17/1994,5,3,2,61,57.75,75.875,-3.7689,-0.9283,-14.7666,-699.2
5/18/1994,5,4,2,58,59.0625,71.75,-5.1279,-0.8725,-11.3924,-675.1
5/19/1994,5,5,2,64,60.8125,68.75,-2.8487,-0.6989,-11.3992,-639.4
5/20/1994,5,6,2,69,63.0625,66.9375,2.466,0.6266,-4.5974,-315.8
5/21/1994,5,7,2,65,64.375,73.125,12.6616,1.3421,1.1871,-161
5/22/1994,5,1,2,76,61.375,78.25,17.6567,-0.0609,-13.2257,-747
5/23/1994,5,2,2,64,61.1875,80.125,13.4832,-0.2431,-5.4856,-587.5
5/24/1994,5,3,2,64,62.5,74.5,9.0133,-0.8795,-5.4885,-590
5/25/1994,5,4,2,51,62.4375,77.4375,3.7569,-0.6698,-9.6122,-651.4
5/26/1994,5,5,2,60,62.625,76,6.1785,-0.6561,-5.7416,-649.4
5/27/1994,5,6,2,82,63.1875,73.125,14.6919,-0.2239,1.8715,-316.8
5/28/1994,5,7,2,72,66,73.75,24.9501,0.3581,6.1515,-54.263
5/29/1994,5,1,2,68,66.625,78.75,37.3226,1.1126,3.4923,-192.9
5/30/1994,5,2,2,77,63.625,78,14.3521,-0.1717,-6.8929,-634.5
